"titleType","year","runtime","adult","director","writer","unknown","action","adventure","animation","children","comedy","crime","documentary","drama","fantasy","film-noir","horror","musical","mystery","romance","sci-fi","thriller","war","western"
"movie","1995","91","0","nm0802617","nm0331514,nm0281969","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","108","0","nm0240995","nm0001140,nm0639321,nm0854185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"movie","1995","90","0","nm0000824","nm0242059","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"movie","1996","112","0","nm0001130","nm0003298","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1996","92","0","nm0240797","nm0379056,nm0001191","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","92","0","nm0769703","nm0769703,nm0819045","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1992","117","0","nm0399737","nm0087904,nm0790775,nm0000552","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1995","86","0","nm0787257","nm0787257","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","82","0","nm0001206","nm0820669","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1995","100","0","nm0797869","nm0649866,nm0832300,nm0646818","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","109","0","nm0550881","nm0000341,nm0788234","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"movie","1995","102","0","nm0002083","nm0608859,nm0002083","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0"
"movie","1995","103","0","nm0519434","nm0317218","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"movie","1995","91","0","nm0164187","nm0005101,nm0164187","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1995","95","0","nm0909026","nm0909026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"movie","1995","98","0","nm0927074","nm0927074","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1995","106","0","nm0002120","nm0451884","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1995","115","0","nm0004838","nm0337731,nm0337825,nm0026671","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"video","1995","90","0","nm0002340","nm0002340,nm0522454,nm0660016","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1994","97","0","nm0505230","nm0126406,nm0505230","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1994","101","0","nm0000824","nm0341389,nm0543619,nm0058302,nm0084090","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","107","0","nm0268380,nm0125803","nm0268380,nm0947395,nm0125803","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","111","0","nm0001410","nm0111845","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1994","98","0","nm0336695","nm0336695","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1994","110","0","nm0000907","nm0560469","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1994","89","0","nm0419884","nm0112488,nm0419884,nm0908148","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"movie","1994","109","0","nm0422484","nm0236884","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1995","113","0","nm0619762","nm0068109,nm0842523","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1995","108","0","nm0946811","nm0032318,nm0582479","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1994","94","0","nm0586198","nm0934483","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"movie","1994","93","0","nm0398986","nm0398986","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1995","97","0","nm0781842","nm0877425,nm0877901","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","94","0","nm0563039","nm0551923,nm0949430","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","98","0","nm0000095","nm0000095,nm0569790","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","115","0","nm0000490","nm0497578,nm0000490,nm0497046","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","101","0","nm0000921","nm0026862","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1994","95","0","nm0677953","nm0866063,nm0662678,nm0421084","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","99","0","nm0881038","nm0455207","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1994","99","0","nm0001382","nm0894156,nm0724700","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"movie","1995","108","0","nm0364578","nm0859469","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","91","0","nm0455214,nm0805935,nm0640157","\N","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1994","95","0","nm0000118","nm0006894","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"movie","1994","107","0","nm0001274","nm0032318","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1993","97","0","nm0000247","nm0679326","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"movie","1993","140","0","nm0000231","nm0371665,nm0943430,nm0371664,nm0000231","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"movie","1994","112","0","nm0001469","nm0001469","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1993","104","0","nm0000095","nm0000095,nm0108613","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"movie","1993","97","0","nm0400436,nm0400441","nm0400441,nm0400436,nm0931862","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1993","109","0","nm0005436","nm0005436","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1993","112","0","nm0911486","nm0911486,nm0490061","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1993","125","0","nm0442241","nm0000341,nm0442241,nm0045660","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"movie","1994","108","0","nm0611683","nm0317212,nm0462895","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1993","98","0","nm0320660","nm0320660,nm0001528,nm0332384,nm0571903","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","95","0","nm0004305","nm0329335,nm0226343,nm0053096","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","102","0","nm0258531,nm0295243","nm0751752,nm0258531,nm0295243,nm0940000,nm0560945","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","60","0","nm0045321","nm0045321,nm0670214,nm0782534","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","108","0","nm0001355","nm0783559,nm0800124","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1995","95","0","nm0174374","nm0712444,nm0472600,nm0000850","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1995","88","0","nm0894812","nm1418756,nm0245499,nm0492215,nm0894812","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1996","108","0","nm0000490","nm0663016","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","100","0","nm0711114","nm0951599,nm0119542,nm0175300,nm0521649,nm0150749,nm1044491,nm0490958","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","88","0","nm0701592","nm1080144,nm0748874,nm0365390,nm0918339","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"movie","1996","105","0","nm0000907","nm0941280,nm0840380,nm0705326","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1968","130","0","nm0001023","nm0001023","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1996","107","0","nm0848414","nm0223320,nm0616152","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0"
"movie","1996","91","0","nm0399737","nm0376676,nm0005421","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","115","0","nm0878638","nm0878638","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"movie","1996","100","0","nm0934578","nm0266166,nm0090151","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","114","0","nm0003418","nm0092018","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"movie","1996","109","0","nm0381699","nm0121106,nm0616851","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","98","0","nm0393661","nm0926211","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","89","0","nm0375476","nm0375476","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"movie","1996","101","0","nm0000118","nm0000118,nm0145309,nm0384185,nm0000621","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"movie","1996","110","0","nm0422484","nm0745087,nm4267752,nm0765091","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"movie","1996","84","0","nm0225416","nm0311020,nm0171474","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","87","0","nm0152640","nm0384185,nm0000118,nm0268107","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"movie","1934","107","0","nm0762263","nm0852313,nm0916177,nm0388755,nm0547938,nm0949130,nm0442137,nm0070361,nm0359748,nm0543122,nm0712060","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0"
"movie","1939","110","0","nm0523932","nm0102818,nm0000697,nm0281556,nm0501872","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1941","135","0","nm0001008","nm0175028,nm0696190,nm0728307,nm0175333","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1985","93","0","nm0477035","nm4830076,nm0938944","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","101","0","nm0376487","nm0299301","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"movie","1996","101","0","nm0001353","nm0452878,nm0000041,nm0001353","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"movie","1996","91","0","nm0336726","nm0110778","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"movie","1960","134","0","nm0842582","nm0692108,nm0842582","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1959","104","0","nm0059106","nm0909556,nm0371771,nm0759041","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","102","0","nm0109165","nm0109165","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","108","0","nm0000158","nm0000158","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","93","0","nm0696309","nm0103684,nm0005082","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1996","112","0","nm0000199","nm0000636,nm0000199,nm0453801","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"movie","1944","95","0","nm0229424","nm0668122,nm0151452","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"movie","1990","107","0","nm0001716","nm0001801,nm0000129","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1996","105","0","nm0191712,nm0888083","\N","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"movie","1967","87","0","nm0000419","nm0898479,nm0000419","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1996","85","0","nm0579690","\N","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"movie","1992","104","0","nm0001392","nm0801728,nm0909638,nm0001392","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1987","91","0","nm0001392","nm0001392,nm0383958,nm0358632","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1981","117","0","nm0000894","nm0644073,nm0000894,nm0887015","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","0"
"movie","1991","129","0","nm0000464","nm0000464","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1996","75","0","nm0771652","nm0918904","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"video","1996","97","0","nm0925474","nm0827750","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1986","89","0","nm0910510","nm0045301","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1987","114","0","nm0772259","nm0174304,nm0004111","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"movie","1988","97","0","nm0131840,nm0001428","nm0019116,nm0524356,nm0131840","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1996","89","0","nm0505152","nm0466473","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1970","94","0","nm0001120","nm0060145,nm0685316,nm0094558,nm0001120,nm0116663,nm0441628,nm0684083,nm0953790,nm0958801","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1996","101","0","nm0781842","nm0438229,nm0152501,nm0865847","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","105","0","nm0001188","nm0223320,nm0703720,nm0001188,nm0258286","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1996","111","0","nm0006959","nm0255008,nm0616810","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1995","100","0","nm0956537","nm0956537,nm0787570","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","109","0","nm0855035","nm0852599,nm0714203","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1997","96","0","nm0001707","nm0001465,nm0001707","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1997","93","0","nm0450387","nm0068183,nm0003032","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1997","109","0","nm0936673","nm0936673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1997","101","0","nm0139111","nm0815071,nm0805284,nm0703515,nm0139111","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1997","83","0","nm0005139","nm0005139","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","100","0","nm0001024","nm0001023","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1997","97","0","nm0711840","nm0169505,nm0812513","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1997","101","0","nm0104193","nm0011206,nm0166074,nm0478588","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1997","89","0","nm0818639","nm0330227,nm0330468,nm0909556,nm0018735,nm0438989","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"movie","1997","124","0","nm0001460","nm0168298,nm0168285,nm0771512","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"movie","1997","115","0","nm0863387","nm0863387","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","115","0","nm0002140","nm0416556,nm0236305","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","101","0","nm0272704","nm0000390","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","106","0","nm0000464","\N","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"movie","1998","96","0","nm0152640","nm0465588","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1997","103","0","nm0000965","nm0388076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"movie","1997","108","0","nm0501435","nm0501435","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","102","0","nm0001214","nm0001214","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","100","0","nm0006845","nm0006845","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1997","95","0","nm0502954","nm0095460,nm0440415,nm0923312,nm0864880,nm0295165,nm0007233","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1997","105","0","nm0558773","nm0792526","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"movie","1997","93","0","nm0562645","nm0853139,nm0000455,nm0909556","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"movie","1997","115","0","nm0818465","nm0398174,nm0525503","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1997","102","0","nm0331532","nm0000455","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1997","120","0","nm0000127","nm0932078","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"movie","1997","112","0","nm0000382","nm0001930,nm0000382","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","101","0","nm0566506","nm0628399","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"movie","1997","177","0","nm0000126","nm0109432,nm0744839,nm0001338","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","108","0","nm0000614","nm0531930,nm0000614","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","134","0","nm0000217","nm0558953","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","87","0","nm0867262","nm0698493,nm0792624","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1998","117","0","nm0001054,nm0001053","nm0001053,nm0001054","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0"
"movie","1997","119","0","nm0748928","nm0748928","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1997","88","0","nm0075626","nm0888720,nm0075626","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1998","111","0","nm0190859","nm0002042,nm0322248","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1997","132","0","nm0000788","nm0428630,nm0137020","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1998","80","0","nm0409197","nm0409197","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1998","82","0","nm0205542","nm0152638,nm0107366","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1998","111","0","nm0380980","nm0742796,nm0231639","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","128","0","nm0000198","nm0000198","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1998","94","0","nm0000914","nm0000914,nm0751720","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1998","131","0","nm0000829","nm0400403,nm0688282","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"movie","1997","93","0","nm0477193","nm0010434,nm0477193","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1998","108","0","nm0573796","nm0002983","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0"
"movie","1998","143","0","nm0001566","nm0458826,nm0561938","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1998","130","0","nm0394280","nm0000740,nm0326040","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"movie","1998","111","0","nm0000887","nm0669379,nm0465199,nm0742797","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"movie","1998","114","0","nm0797869","nm0000694,nm0359563,nm0718637,nm0828342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1995","112","0","nm0001988,nm0000466","nm0012496,nm0000466,nm0001988,nm0491011","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"movie","1995","85","0","nm0001226","nm0825010","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1992","171","0","nm0155280","nm0497762,nm0523760","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1995","121","0","nm0000464","nm0000464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"movie","1991","125","0","nm0955443","nm0867263,nm0955600","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1996","129","0","nm0000631","nm0317335,nm0840307,nm0733149","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1996","117","0","nm0001093","nm0311469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"movie","1996","92","0","nm0911486","nm0933505,nm0476065,nm0906997","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","103","0","nm0000264","nm0000264,nm0662213","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1996","101","0","nm0281598","nm0276823,nm0281598","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"movie","1996","100","0","nm0400486","nm0280447,nm0852430,nm0848027,nm0677956,nm0714246","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","107","0","nm0001112","nm0772829,nm0780622,nm0295264,nm0493369,nm0097544","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"movie","1996","96","0","nm0001239,nm0822582","nm0920229,nm0822582,nm0404396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"movie","1996","101","0","nm0262693","nm0445552","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","99","0","nm0001206","nm0820669","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1996","123","0","nm0001508","nm0622251,nm0792845,nm0073394,nm0560894,nm0778819","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","122","0","nm0000915","nm0318446,nm0574996,nm0000915,nm0420282","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"movie","1996","108","0","nm0379179","nm0379179","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1997","105","0","nm0602104","nm0806959,nm0428630","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","98","0","nm0760131","nm0583238,nm0760131","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1995","122","0","nm0733692","nm0330108","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"movie","1994","92","0","nm0499724","nm0929186","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","101","0","nm0450194","nm0557895","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1993","118","0","nm0001270","nm0877913,nm0517064,nm0486824","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1993","96","0","nm0000812","nm0000812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"movie","1994","128","0","nm0001508","nm0122950","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0"
"movie","1963","113","0","nm0002045","nm0832099,nm0066939","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0"
"movie","1981","83","0","nm0075859,nm0723704,nm0828245,nm0359457,nm0718627","nm0543438,nm0166307,nm0075859,nm0585150,nm0949954,nm0560329,nm0401362,nm0470928,nm0314788","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1988","168","0","nm0000108","nm0000108,nm0307561,nm0325665,nm0562936,nm0674700","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1997","79","0","nm0689385","nm0119405,nm0662084","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1995","117","0","nm0602104","nm0653307,nm0026862","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1995","115","0","nm0343260","nm0193009","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1995","96","0","nm0000568","nm0052209,nm0558953","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"movie","1995","83","0","nm0911061,nm0000808,nm0910905","nm0000808,nm0911061","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","93","0","nm0000473","nm0509255,nm0481418","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1995","73","0","nm0444857","\N","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","101","0","nm0000500","nm0000500,nm0471811","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1994","110","0","nm0000914","nm0751720,nm0000914","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1991","105","0","nm0000487","nm0000487,nm0770005","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","133","0","nm0955443","nm0523760,nm0950500","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1993","103","0","nm0000500","nm0000500","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1993","131","0","nm0005139","nm0005139","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
