"year","runtime","unknown","action","adventure","animation","children","comedy","crime","documentary","drama","fantasy","film.noir","horror","musical","mystery","romance","sci.fi","thriller","war","western"
1981,"99",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1981,"91",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,"112",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1979,"142",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1989,"124",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1957,"88",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1990,"110",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1993,"119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1988,"101",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1990,"78",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1968,"166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1985,"160",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1952,"129",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1984,"229",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1957,"96",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1989,"122",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1990,"117",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1958,"95",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1974,"130",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1986,"89",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1931,"117",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1962,"126",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1990,"102",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1944,"118",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1991,"130",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1952,"85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1980,"103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1979,"130",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,"145",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"114",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1974,"103",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1977,"113",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1980,"92",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1991,"88",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1935,"75",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1992,"99",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1962,"106",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1982,"118",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1922,"94",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,"124",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"72",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1997,"104",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1982,"129",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"90",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,"101",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1997,"95",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"128",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"133",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1993,"138",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"108",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1997,"84",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"124",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"136",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1998,"100",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1995,"114",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"178",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"96",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"111",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1995,"102",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"97",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"115",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"95",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"183",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,"101",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,"101",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"145",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1952,"103",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1996,"80",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1991,"95",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1989,"100",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"94",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1985,"97",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"97",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1987,"112",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"123",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"121",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"106",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1996,"118",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1995,"99",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"91",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1995,"134",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"94",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"103",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"115",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,"113",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"96",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"121",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,"109",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1994,"112",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"161",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,"115",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1993,"110",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,"83",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1993,"111",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"125",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"131",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,"98",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"93",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1990,"119",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,"112",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"92",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1996,"121",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1996,"84",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"133",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1972,"154",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,"108",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"98",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"116",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1997,"97",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"155",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"119",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1998,"87",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,"135",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"122",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1995,"104",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1995,"106",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"51",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1995,"91",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,"90",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"112",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"92",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"92",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1992,"117",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"86",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,"82",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,"100",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"109",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1995,"102",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1995,"103",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1995,"91",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1995,"98",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,"106",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"115",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"90",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1994,"97",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,"101",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"107",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"111",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,"98",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"110",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,"89",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1994,"109",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"113",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"108",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"94",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1994,"93",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"97",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"94",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"98",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"115",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"101",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1994,"95",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"99",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,"99",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,"108",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"91",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"95",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1994,"107",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"97",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1993,"140",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1994,"112",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"104",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,"97",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1993,"109",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"112",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"125",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1994,"108",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"98",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,"95",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"102",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,"60",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"108",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"95",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,"88",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"108",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"100",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"88",0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1996,"105",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1968,"130",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"107",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1996,"91",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"115",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,"100",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"114",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"109",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"98",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"89",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1996,"101",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,"110",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1996,"84",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"87",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1934,"107",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1939,"110",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1941,"135",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1985,"93",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"101",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1996,"101",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1996,"91",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1960,"134",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1959,"104",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"102",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,"108",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"93",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1996,"112",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1944,"95",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1990,"107",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,"105",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1967,"87",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"85",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1992,"104",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1987,"91",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1981,"117",0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1991,"129",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"75",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"97",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1986,"89",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1987,"114",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1988,"97",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,"89",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,"94",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"101",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"105",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,"111",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"100",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"109",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"93",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"101",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"83",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"100",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,"97",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"101",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"89",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1997,"124",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997,"115",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"115",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"101",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"106",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1998,"96",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,"103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1997,"108",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"102",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"95",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"105",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1997,"93",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1997,"115",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"102",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"120",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1997,"112",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"101",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1997,"177",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"108",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"134",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"87",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"117",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1997,"119",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,"88",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,"111",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,"132",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1998,"80",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"82",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"111",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"128",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,"94",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1998,"131",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"93",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"108",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1998,"143",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,"130",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1998,"111",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1998,"114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"112",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,"85",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"171",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1991,"125",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"129",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,"92",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"101",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1996,"100",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"107",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,"101",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"99",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"123",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"122",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1996,"108",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,"105",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"98",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"122",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1994,"92",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"101",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"118",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,"128",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1963,"113",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1981,"83",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,"168",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"79",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"117",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"115",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"96",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1995,"83",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"93",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"73",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,"101",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
