"titleType","year","runtime","director","writer","unknown","action","adventure","animation","children","comedy","crime","documentary","drama","fantasy","film.noir","horror","musical","mystery","romance","sci.fi","thriller","war","western"
"movie",1951,"122","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1996,"130","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1989,"103","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1960,"128","\N","\N",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"movie",1962,"218","\N","\N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"movie",1987,"128","\N","\N",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1949,"104","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"movie",1977,"93","nm0000095","nm0000095",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"movie",1981,"149","\N","\N",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"movie",1983,"111","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1979,"96","nm0000095","nm0000095",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1990,"115","nm0001053","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1948,"126","nm0001379","\N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1963,"172","\N","\N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"movie",1978,"183","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"movie",1986,"107","\N","\N",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1967,"127","\N","\N",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1940,"125","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1946,"114","\N","\N",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"movie",1959,"212","\N","\N",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1982,"191","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1984,"141","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"movie",1985,"101","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1975,"129","nm0001379","\N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1996,"105","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1996,"117","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"movie",1996,"87","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"movie",1997,"101","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1997,"100","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"movie",1996,"97","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1991,"104","\N","nm0000636",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1997,"94","\N","\N",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"movie",1997,"98","\N","\N",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1995,"110","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1995,"101","\N","\N",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1995,"81","\N","nm0560329",0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"movie",1995,"175","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"movie",1995,"115","\N","\N",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1995,"100","nm0000127","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"movie",1996,"108","nm0000247","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1995,"99","\N","\N",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1994,"95","\N","\N",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"movie",1995,"139","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"movie",1995,"128","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1995,"109","\N","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1995,"108","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"movie",1995,"102","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1995,"135","\N","\N",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1995,"89","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1995,"98","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"movie",1994,"111","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"movie",1994,"99","\N","\N",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"movie",1994,"123","\N","\N",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"movie",1995,"89","\N","\N",0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
"movie",1994,"123","nm0000110","\N",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"movie",1995,"108","\N","\N",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tvMiniSeries",1995,"180","\N","nm0000175",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1995,"98","\N","\N",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1995,"98","nm0000118","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"movie",1994,"141","\N","\N",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1994,"112","nm0000127","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1994,"116","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"movie",1994,"125","\N","\N",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"movie",1994,"191","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"movie",1993,"108","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1994,"121","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1993,"87","\N","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"movie",1993,"107","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"movie",1994,"116","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"movie",1993,"113","\N","\N",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1993,"88","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"movie",1993,"115","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"movie",1993,"91","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1995,"99","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"movie",1993,"117","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"movie",1993,"121","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1993,"110","\N","\N",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1993,"101","\N","\N",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1993,"95","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1994,"102","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1993,"112","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"movie",1991,"84","\N","nm0560329",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"movie",1969,"145","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"movie",1996,"85","\N","\N",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"movie",1996,"129","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"video",1995,"94","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"movie",1993,"134","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"movie",1995,"105","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1996,"116","nm0001716","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1996,"91","\N","nm0560329",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"movie",1996,"115","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1996,"98","\N","\N",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1993,"104","nm0867262","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1997,"105","\N","\N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1943,"170","\N","\N",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"movie",1951,"114","nm0591486","\N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"movie",1954,"112","nm0000033","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"movie",1934,"105","nm0001008","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1944,"113","nm0591486","\N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"movie",1950,"138","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1940,"130","nm0000033","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"movie",1945,"111","nm0000033","nm0372942",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"movie",1950,"92","nm0591486","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1958,"115","nm0591486","\N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"movie",1944,"88","\N","\N",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"movie",1937,"132","nm0001008","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1936,"94","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1956,"201","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1935,"86","nm0000033","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1968,"96","\N","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"movie",1930,"104","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1955,"115","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1996,"118","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"movie",1996,"113","\N","nm0001279",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1955,"93","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"movie",1960,"126","\N","\N",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1994,"102","\N","\N",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1944,"71","\N","nm0670328",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"movie",1963,"79","\N","nm0670328",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1948,"79","nm0527217","nm0670328",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1991,"143","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1996,"147","nm0001469","\N",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1982,"134","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"movie",1965,"160","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"movie",1992,"112","\N","\N",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"movie",1982,"150","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1938,"69","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1996,"80","\N","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"movie",1980,"89","nm0000118","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1981,"99","nm0000118","\N",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"movie",1981,"91","\N","\N",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1982,"112","\N","nm0140643",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1979,"142","\N","nm0140643",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1989,"124","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1957,"88","nm0000040","nm0000040",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"movie",1990,"110","\N","\N",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"movie",1993,"119","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1988,"101","\N","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"movie",1990,"78","\N","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"movie",1968,"166","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"movie",1985,"160","\N","nm0000636",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"movie",1952,"129","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"movie",1984,"229","\N","\N",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"movie",1957,"96","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1989,"122","\N","\N",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"movie",1990,"117","\N","\N",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1958,"95","\N","\N",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"movie",1974,"130","\N","nm0001801",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"movie",1986,"89","nm0001661","nm0000175",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1931,"117","\N","\N",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"movie",1962,"126","\N","\N",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"movie",1990,"102","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1944,"118","nm0001008","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"movie",1991,"130","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1952,"85","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"movie",1980,"103","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1979,"130","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1984,"145","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1992,"114","\N","nm0639321",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"movie",1974,"103","\N","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1977,"113","nm0936404","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1980,"92","\N","\N",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1991,"88","\N","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1935,"75","\N","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1992,"99","\N","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1962,"106","\N","\N",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"movie",1982,"118","\N","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1922,"94","\N","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1996,"124","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1996,"72","\N","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"movie",1997,"104","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"movie",1982,"129","\N","nm0000231",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1997,"90","\N","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1997,"101","\N","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"movie",1997,"95","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1993,"128","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1996,"133","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1993,"138","nm0000142","\N",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1997,"108","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"movie",1997,"84","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1997,"124","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1997,"136","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"movie",1998,"100","\N","\N",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"movie",1995,"114","nm0001661","\N",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1995,"178","nm0000217","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"tvEpisode",1995,"103","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"movie",1995,"96","\N","\N",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1996,"111","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"movie",1995,"102","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1994,"97","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1994,"115","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1995,"95","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1993,"183","\N","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"movie",1994,"101","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"movie",1994,"101","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1993,"145","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1952,"103","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"movie",1996,"80","\N","\N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"movie",1991,"95","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1989,"100","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1992,"94","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"movie",1985,"97","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1996,"97","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1987,"112","nm0001469","\N",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1995,"123","\N","nm0000636",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1995,"121","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1995,"106","\N","\N",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1995,"103","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1996,"118","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"movie",1995,"99","nm0000110","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1995,"91","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"movie",1995,"134","\N","\N",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1995,"94","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1995,"103","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1995,"115","\N","\N",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1995,"103","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1994,"113","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1995,"96","\N","\N",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1994,"121","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1994,"109","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"movie",1994,"112","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1994,"161","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1994,"115","\N","\N",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1993,"110","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"movie",1994,"83","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1993,"111","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1993,"125","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1993,"131","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1994,"98","\N","\N",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1994,"93","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"movie",1990,"119","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"movie",1996,"112","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"movie",1995,"92","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"movie",1996,"121","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"movie",1996,"84","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1996,"133","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"movie",1972,"154","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1985,"108","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1993,"98","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"movie",1997,"116","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"movie",1997,"97","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"movie",1997,"155","nm0000229","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1997,"119","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"movie",1998,"87","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1994,"135","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"movie",1997,"122","\N","\N",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1995,"104","\N","\N",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"movie",1995,"106","\N","\N",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1995,"51","\N","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"movie",1995,"93","\N","\N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"movie",1995,"91","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"movie",1995,"108","\N","nm0639321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"movie",1995,"90","\N","\N",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"movie",1996,"112","\N","\N",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
