"","userID","filmID","rating","timestamp"
"43162",256,1207,3,882164927
"43163",429,23,4,882385243
"43164",234,435,3,892334765
"43165",405,1231,1,885546681
"43166",405,678,1,885547997
"43167",588,118,3,890026210
"43168",660,24,3,891198277
"43169",505,172,3,889334129
"43170",268,478,4,875310463
"43171",643,208,5,891448136
"43172",392,311,4,891037561
"43173",666,174,3,880139586
"43174",573,712,4,885843817
"43175",689,272,3,876676165
"43176",690,218,5,881179906
"43177",665,65,4,884293523
"43178",466,231,1,890285159
"43179",639,386,3,891239380
"43180",184,706,4,889908873
"43181",87,195,5,879875736
"43182",406,609,1,879446228
"43183",461,318,3,885355778
"43184",592,366,4,882956510
"43185",60,227,4,883326784
"43186",364,989,4,875931478
"43187",314,654,4,877887605
"43188",7,539,3,892132972
"43189",416,430,4,886316164
"43190",527,238,5,879456405
"43191",663,47,4,889493576
"43192",518,1039,3,876823541
"43193",271,497,5,885848672
"43194",497,417,3,879310021
"43195",345,4,4,884993619
"43196",363,90,5,891498183
"43197",201,555,4,884111397
"43198",268,558,2,875744556
"43199",586,741,3,884057578
"43200",686,28,4,879546147
"43201",624,627,4,879793198
"43202",450,239,5,882373865
"43203",453,870,1,888206233
"43204",281,300,3,881200643
"43205",653,98,2,878854633
"43206",11,331,5,891901769
"43207",665,327,4,884290055
"43208",527,60,4,879456132
"43209",634,258,4,884980585
"43210",627,272,4,879531196
"43211",452,422,5,885544110
"43212",615,528,5,879448036
"43213",472,12,5,892791017
"43214",537,922,3,886031342
"43215",655,32,4,887426900
"43216",558,253,5,879436396
"43217",514,186,4,875463028
"43218",606,150,4,878143246
"43219",92,51,4,875812305
"43220",296,479,5,884197068
"43221",527,961,3,879456312
"43222",592,701,4,882956510
"43223",274,627,4,878945505
"43224",532,507,4,888636373
"43225",340,427,1,884991618
"43226",399,505,3,882344406
"43227",507,297,5,889965997
"43228",439,7,4,882893245
"43229",315,641,5,879821267
"43230",435,152,4,884132072
"43231",178,1257,4,882823930
"43232",171,302,4,891034801
"43233",665,587,4,884294772
"43234",396,9,4,884646401
"43235",178,624,3,884837073
"43236",264,636,4,886122446
"43237",452,48,5,885816769
"43238",153,356,5,881371059
"43239",302,747,1,879436739
"43240",618,216,3,891308791
"43241",496,53,3,876070655
"43242",590,474,4,879439645
"43243",655,524,2,892333973
"43244",455,127,5,879111586
"43245",40,875,3,889041694
"43246",299,202,4,889501325
"43247",554,11,4,876233069
"43248",682,654,5,888519725
"43249",616,677,2,891224718
"43250",527,654,3,879456464
"43251",348,243,3,886522740
"43252",457,411,2,882396217
"43253",451,259,4,879012721
"43254",458,587,5,886396460
"43255",480,96,4,891208623
"43256",385,93,3,880682080
"43257",541,876,1,884046888
"43258",537,147,2,886030012
"43259",210,762,2,887730750
"43260",655,961,5,887473674
"43261",667,650,5,891034767
"43262",592,750,3,882955258
"43263",295,216,5,879517580
"43264",1,41,2,876892818
"43265",508,473,5,883777430
"43266",393,635,3,889729508
"43267",674,293,4,887762296
"43268",213,106,4,878870904
"43269",478,1269,1,889396212
"43270",22,567,4,878887810
"43271",645,55,3,892053748
"43272",128,683,4,879969390
"43273",586,144,4,884059287
"43274",329,878,2,891655515
"43275",454,613,3,888267590
"43276",441,293,4,891035211
"43277",361,207,4,879440545
"43278",532,329,4,888636373
"43279",66,762,4,883602094
"43280",378,53,3,880333695
"43281",1,162,4,878542420
"43282",389,238,5,879991387
"43283",181,1325,1,878963342
"43284",450,496,5,882374422
"43285",693,181,3,875483881
"43286",70,174,5,884065782
"43287",201,285,2,884110702
"43288",106,244,4,883877094
"43289",546,456,1,885139608
"43290",668,293,3,890349076
"43291",551,176,4,892776876
"43292",648,184,5,884368643
"43293",660,845,2,891198174
"43294",11,714,3,891904764
"43295",31,136,5,881548030
"43296",363,173,5,891494658
"43297",311,281,5,884963228
"43298",276,51,3,874791025
"43299",668,402,4,881605433
"43300",552,125,3,879222484
"43301",184,213,5,889909045
"43302",551,180,5,892777052
"43303",586,357,4,884069523
"43304",625,527,3,891961633
"43305",639,168,1,891240678
"43306",346,120,3,875264287
"43307",621,721,4,881444887
"43308",151,506,5,879524394
"43309",500,618,3,883865341
"43310",686,98,5,879546651
"43311",563,237,5,880506666
"43312",653,684,3,878854769
"43313",334,81,4,891546299
"43314",592,144,5,882956668
"43315",682,508,2,888517235
"43316",334,461,4,891628832
"43317",65,98,4,879218418
"43318",49,240,3,888067031
"43319",193,218,4,889126705
"43320",653,7,2,878866951
"43321",535,56,3,879617613
"43322",425,231,3,878738435
"43323",686,473,5,879545413
"43324",614,471,3,879464416
"43325",371,181,3,877486953
"43326",409,492,4,881108364
"43327",279,203,2,875310676
"43328",101,925,3,877136628
"43329",642,44,3,885603870
"43330",669,897,1,891182812
"43331",222,618,4,877563953
"43332",429,526,5,882387757
"43333",516,250,4,891290565
"43334",436,95,4,887770037
"43335",624,918,4,879792581
"43336",654,128,5,887865053
"43337",119,404,4,874775815
"43338",454,69,4,881959818
"43339",643,262,3,892502480
"43340",481,429,4,885829196
"43341",110,271,4,886987145
"43342",397,610,5,885349562
"43343",608,76,4,880408115
"43344",321,285,4,879438932
"43345",406,237,1,879540078
"43346",188,162,4,875072972
"43347",429,920,2,882385962
"43348",618,558,3,891309382
"43349",38,155,5,892432090
"43350",682,1044,3,888517792
"43351",254,69,5,886471959
"43352",463,224,3,877385181
"43353",46,304,5,883614766
"43354",650,628,3,891387398
"43355",426,426,5,879442737
"43356",629,565,5,880117395
"43357",474,14,5,887915306
"43358",685,285,1,879447443
"43359",666,1097,4,880314384
"43360",472,121,5,875978600
"43361",650,196,4,891370998
"43362",591,465,3,891031116
"43363",590,255,1,879439374
"43364",406,220,3,879540388
"43365",173,298,4,877556926
"43366",627,214,3,879530408
"43367",89,50,5,879461219
"43368",152,8,5,882829050
"43369",559,1140,2,891034316
"43370",80,530,4,887401430
"43371",652,259,2,882567058
"43372",158,226,3,880134675
"43373",671,204,5,884204510
"43374",211,1024,3,879461394
"43375",537,209,4,886030966
"43376",655,781,3,887650483
"43377",473,320,2,878156950
"43378",566,528,4,881649358
"43379",411,317,4,892845712
"43380",647,222,4,876534274
"43381",307,62,3,881966033
"43382",495,443,3,888636958
"43383",586,33,5,884061807
"43384",279,975,3,877756631
"43385",530,183,4,883790882
"43386",586,848,3,884062742
"43387",666,258,4,880138999
"43388",643,249,3,891446323
"43389",455,9,4,878585685
"43390",222,219,4,878184675
"43391",566,97,3,881650090
"43392",102,327,2,883277645
"43393",561,234,3,885808824
"43394",436,973,5,887771997
"43395",665,7,4,884290635
"43396",445,9,2,891199655
"43397",665,1282,3,884292654
"43398",489,1611,5,891446623
"43399",606,83,5,880925289
"43400",457,416,4,882549575
"43401",605,255,2,879510904
"43402",381,513,5,892697394
"43403",221,575,3,875246824
"43404",181,6,1,878962866
"43405",169,498,3,891359354
"43406",367,301,5,876689364
"43407",565,30,5,891037499
"43408",533,107,3,879773606
"43409",639,202,2,891239581
"43410",18,488,4,880129769
"43411",6,471,1,883600003
"43412",293,200,4,888906655
"43413",389,99,5,880087832
"43414",303,171,4,879467105
"43415",487,332,3,883440491
"43416",339,448,3,891036316
"43417",291,124,5,874834481
"43418",682,164,3,888521005
"43419",181,1083,2,878962550
"43420",472,41,4,875982511
"43421",538,173,3,877107914
"43422",619,824,2,885953850
"43423",312,172,4,891699677
"43424",45,257,5,881008781
"43425",608,606,5,880405395
"43426",673,302,5,888787376
"43427",297,749,5,888643345
"43428",688,287,5,884153712
"43429",21,636,4,874951695
"43430",378,42,4,880046256
"43431",435,258,4,884130647
"43432",224,193,4,888082552
"43433",586,719,4,884062742
"43434",95,959,2,888954129
"43435",429,707,3,882386895
"43436",634,7,4,875729069
"43437",385,58,4,879441881
"43438",25,403,3,885852920
"43439",1,110,1,878542845
"43440",13,649,2,882140425
"43441",344,863,3,884900454
"43442",342,93,4,874984684
"43443",416,332,4,876696788
"43444",524,197,4,884637347
"43445",405,641,1,885548579
"43446",661,726,4,888300194
"43447",457,451,3,882551228
"43448",2,268,4,888550774
"43449",29,264,3,882820897
"43450",403,106,2,879786084
"43451",618,719,3,891309293
"43452",160,284,4,876767660
"43453",450,264,3,882370581
"43454",600,561,3,888452564
"43455",648,216,4,882213596
"43456",334,116,4,891545044
"43457",405,37,1,885548384
"43458",44,297,2,883612726
"43459",11,366,3,891905058
"43460",268,70,3,875309282
"43461",666,199,5,880314253
"43462",325,58,3,891478333
"43463",429,237,3,882384526
"43464",406,746,2,879446108
"43465",606,89,5,880927358
"43466",619,312,5,885953601
"43467",400,300,4,885676411
"43468",663,285,3,889491515
"43469",346,240,1,874948929
"43470",648,522,3,884628644
"43471",450,965,4,882377861
"43472",604,5,2,883668261
"43473",629,50,5,880117395
"43474",14,301,5,890880970
"43475",537,454,1,886030317
"43476",279,137,4,886014686
"43477",629,708,3,880117062
"43478",207,410,3,877750701
"43479",569,9,5,879793493
"43480",661,424,4,886841714
"43481",398,211,4,875717407
"43482",684,552,4,878760305
"43483",243,22,3,879988104
"43484",21,816,3,874951695
"43485",95,95,3,879198109
"43486",690,25,3,881177430
"43487",276,160,4,874787441
"43488",584,82,3,885778458
"43489",581,812,5,879641603
"43490",537,1100,3,886031720
"43491",551,76,4,892778202
"43492",373,726,4,877098784
"43493",554,58,4,876549808
"43494",207,316,4,875506634
"43495",305,844,3,886323335
"43496",7,73,3,892133154
"43497",299,48,4,877880612
"43498",407,96,3,875042569
"43499",178,77,4,882827947
"43500",655,159,3,887477216
"43501",617,606,4,883789212
"43502",194,541,3,879551849
"43503",102,272,3,888801465
"43504",650,227,2,891369836
"43505",232,654,4,888549721
"43506",159,875,2,893255905
"43507",503,1316,4,879438874
"43508",697,293,4,882621569
"43509",439,590,4,882892818
"43510",280,485,5,891700751
"43511",432,470,3,889416229
"43512",618,66,4,891309697
"43513",262,426,4,879791999
"43514",608,692,3,880405927
"43515",608,132,2,880403899
"43516",524,519,3,884637314
"43517",551,916,3,892775466
"43518",532,1,5,893119335
"43519",116,1019,3,887605454
"43520",608,701,1,880406862
"43521",643,228,4,891447260
"43522",387,107,3,886481002
"43523",548,39,5,891044481
"43524",595,267,4,886920576
"43525",430,317,5,877226130
"43526",244,1187,4,880608864
"43527",407,728,4,876348660
"43528",495,1181,3,888636871
"43529",500,1440,2,885237683
"43530",455,422,5,879111862
"43531",542,109,4,886532416
"43532",360,274,4,880354149
"43533",208,86,2,883108895
"43534",527,209,4,879456405
"43535",514,132,4,875463469
"43536",660,2,2,891201151
"43537",189,50,5,893263994
"43538",677,237,4,889399402
"43539",378,1057,3,880333695
"43540",276,793,2,874793198
"43541",341,894,4,890757961
"43542",82,273,3,876311492
"43543",286,315,5,889651121
"43544",311,88,4,884365450
"43545",486,627,3,879875278
"43546",406,92,4,882480836
"43547",566,80,3,881651531
"43548",642,1027,4,885605735
"43549",667,124,5,891035164
"43550",522,653,4,876960824
"43551",256,974,3,882151017
"43552",593,274,3,875658862
"43553",234,259,2,891033686
"43554",102,654,3,888803802
"43555",198,368,1,884206806
"43556",533,370,3,879439488
"43557",497,357,4,878759378
"43558",532,558,5,892859148
"43559",495,434,5,888632969
"43560",606,203,5,880926084
"43561",601,98,3,876348526
"43562",693,498,4,875484539
"43563",562,5,4,879196576
"43564",683,894,2,893284138
"43565",313,498,3,891016452
"43566",343,535,4,876403310
"43567",643,53,4,891449719
"43568",94,327,3,891724990
"43569",269,630,4,891447891
"43570",689,878,2,876674692
"43571",658,432,4,875147994
"43572",201,228,3,884112427
"43573",486,507,4,879874753
"43574",582,121,3,882961133
"43575",667,315,4,891034584
"43576",648,240,2,882211857
"43577",637,293,3,882900888
"43578",580,545,1,884126077
"43579",601,185,4,876349577
"43580",568,162,2,877906935
"43581",56,968,3,892683303
"43582",271,923,3,885847974
"43583",592,14,5,882607986
"43584",561,894,1,885807035
"43585",437,207,4,880142365
"43586",40,259,2,889041643
"43587",615,160,3,879448599
"43588",13,22,4,882140487
"43589",360,1133,3,880355261
"43590",648,877,3,884367366
"43591",677,404,4,889399328
"43592",374,192,5,880395665
"43593",508,153,3,883777329
"43594",648,174,5,884882664
"43595",198,73,3,884208419
"43596",655,1015,3,887425601
"43597",526,322,2,885682214
"43598",476,168,5,883364143
"43599",610,12,5,888703157
"43600",650,219,3,891386671
"43601",64,383,2,889740367
"43602",531,894,2,887049214
"43603",557,58,4,880555684
"43604",533,236,4,890659276
"43605",346,67,3,875264985
"43606",577,446,3,880475226
"43607",682,1106,2,888517896
"43608",347,385,1,881654846
"43609",615,631,5,879448759
"43610",669,23,4,891260474
"43611",90,208,3,891384065
"43612",660,430,4,891200658
"43613",561,810,3,885808963
"43614",527,650,5,879455654
"43615",370,172,4,879435369
"43616",586,1046,3,884067058
"43617",207,721,3,878191750
"43618",299,486,5,889501230
"43619",685,301,3,879451401
"43620",80,513,3,887401533
"43621",535,166,4,879618385
"43622",339,656,4,891032221
"43623",280,415,5,891701666
"43624",409,366,3,881109264
"43625",697,712,5,882622505
"43626",368,669,3,889783562
"43627",174,762,1,886434260
"43628",2,255,4,888551341
"43629",43,746,4,883956169
"43630",293,403,4,888907122
"43631",698,1062,2,886367406
"43632",218,175,3,877488492
"43633",620,246,4,889987276
"43634",523,943,4,883702324
"43635",670,481,5,877975285
"43636",592,4,4,882956418
"43637",153,182,5,881371198
"43638",59,464,2,888206363
"43639",101,369,2,877136711
"43640",308,230,4,887739014
"43641",359,267,4,886453490
"43642",135,55,4,879857797
"43643",192,235,3,881368090
"43644",313,431,5,891016583
"43645",664,79,4,876526519
"43646",610,56,3,888703213
"43647",654,1008,3,887863885
"43648",151,747,2,879523925
"43649",643,287,4,891445255
"43650",222,423,1,881061049
"43651",690,210,3,881177581
"43652",303,268,5,879466018
"43653",533,20,5,882902988
"43654",10,197,5,877888944
"43655",626,243,1,878771505
"43656",474,613,4,887926999
"43657",684,48,4,875812176
"43658",484,204,5,891195057
"43659",664,197,4,876523654
"43660",305,48,5,886323591
"43661",508,185,5,883777430
"43662",626,285,5,878771242
"43663",682,332,4,888518279
"43664",648,79,5,884796689
"43665",542,771,4,886533694
"43666",617,568,1,883789537
"43667",379,515,4,880525306
"43668",365,276,4,891304078
"43669",328,548,4,885047556
"43670",186,290,4,879023073
"43671",453,53,3,877561894
"43672",64,91,4,889739733
"43673",445,245,2,891035830
"43674",629,135,5,880117586
"43675",511,287,4,890004795
"43676",356,306,4,891406040
"43677",409,186,5,881109420
"43678",643,150,5,891445823
"43679",503,320,2,879438024
"43680",374,172,3,880434204
"43681",669,257,3,892549514
"43682",496,191,5,876072632
"43683",605,252,4,879510953
"43684",406,53,4,879792928
"43685",493,195,3,884131314
"43686",320,1058,4,884748868
"43687",429,52,4,882387074
"43688",268,1097,3,875743534
"43689",437,1598,5,880142614
"43690",474,218,4,887927588
"43691",618,384,4,891309163
"43692",95,1125,4,879197445
"43693",474,415,4,887926271
"43694",374,978,3,880936113
"43695",92,243,1,875644795
"43696",294,312,5,889241339
"43697",94,316,5,885873653
"43698",685,990,1,879451282
"43699",256,362,3,882163834
"43700",405,842,2,885549005
"43701",533,381,1,879191998
"43702",425,894,4,890346198
"43703",28,28,4,881956853
"43704",626,987,1,878771281
"43705",490,454,4,875428152
"43706",189,862,4,893266161
"43707",524,321,4,884320358
"43708",487,97,5,883446600
"43709",659,127,5,891331825
"43710",618,422,5,891309886
"43711",428,325,3,892572448
"43712",270,534,5,876954123
"43713",686,424,5,879546651
"43714",291,779,5,875086636
"43715",58,98,4,884304747
"43716",406,123,4,879540173
"43717",227,273,4,879035963
"43718",85,821,3,880581629
"43719",268,560,3,876513897
"43720",58,199,4,891611501
"43721",586,240,3,884066799
"43722",90,1204,3,891383687
"43723",592,853,5,882955948
"43724",592,173,5,882956276
"43725",622,1206,2,882671958
"43726",619,719,4,885954238
"43727",59,678,4,888205714
"43728",568,614,5,877907235
"43729",497,1227,2,879362569
"43730",600,809,3,888451977
"43731",506,215,5,878044852
"43732",185,160,1,883524281
"43733",405,446,4,885548331
"43734",305,143,3,886323275
"43735",323,23,5,878739925
"43736",488,327,4,891293606
"43737",198,726,4,884208876
"43738",466,884,2,890283667
"43739",312,944,5,891699068
"43740",463,472,4,877385731
"43741",655,1028,1,887475032
"43742",130,64,5,875801549
"43743",537,424,3,886031297
"43744",391,497,4,877399513
"43745",623,503,3,891034343
"43746",692,1022,2,876954083
"43747",693,272,3,875481549
"43748",660,995,1,891265453
"43749",244,80,3,880607489
"43750",225,285,4,879539027
"43751",177,186,4,880130990
"43752",279,61,4,875306552
"43753",295,808,4,879519438
"43754",268,727,2,875744051
"43755",347,183,3,881654232
"43756",536,434,3,882359755
"43757",426,197,4,879444816
"43758",484,404,4,881450182
"43759",269,529,3,891448926
"43760",608,166,3,880403388
"43761",409,209,5,881107117
"43762",234,154,3,892078605
"43763",627,1133,1,879530305
"43764",629,659,5,880117772
"43765",561,678,3,885807235
"43766",450,526,5,882374059
"43767",6,185,5,883601393
"43768",374,1012,2,880936476
"43769",344,280,3,884900374
"43770",644,596,4,889077513
"43771",504,4,4,887839260
"43772",20,148,5,879668713
"43773",189,118,1,893264735
"43774",354,472,3,891216498
"43775",539,170,5,879788533
"43776",638,429,5,876695714
"43777",485,329,3,891042162
"43778",415,747,5,879439349
"43779",465,422,3,883531533
"43780",543,479,4,876896210
"43781",354,310,5,891180445
"43782",586,31,4,884064631
"43783",354,302,5,891180548
"43784",326,483,5,879874933
"43785",584,40,4,885778385
"43786",648,675,2,882211384
"43787",665,24,3,884291300
"43788",577,63,4,880476606
"43789",543,528,4,874866208
"43790",586,27,3,884062405
"43791",343,134,5,876404568
"43792",370,199,4,879434999
"43793",505,191,3,889333792
"43794",655,1584,4,887523403
"43795",125,507,1,892838351
"43796",181,1390,1,878962168
"43797",469,305,4,879450473
"43798",391,182,4,877399696
"43799",635,13,2,878879164
"43800",470,1066,4,879178568
"43801",698,567,2,886367955
"43802",587,338,3,892871284
"43803",94,779,3,891723558
"43804",590,15,3,879438936
"43805",682,1088,2,888518871
"43806",424,537,5,880858861
"43807",560,410,3,879976828
"43808",346,390,2,875266600
"43809",690,789,3,881177970
"43810",467,249,3,879532671
"43811",642,569,1,886131332
"43812",559,197,4,891035111
"43813",250,248,2,883263390
"43814",619,514,1,885953778
"43815",474,290,4,887916567
"43816",568,637,3,877907877
"43817",479,317,5,879461039
"43818",672,50,3,879787753
"43819",234,66,3,892334765
"43820",389,490,5,879991352
"43821",642,63,3,885606090
"43822",484,73,4,891195199
"43823",174,126,5,886433166
"43824",441,341,4,891035267
"43825",262,1134,3,879794599
"43826",559,510,2,891034347
"43827",254,231,3,886474712
"43828",610,7,2,888703137
"43829",694,1049,3,875726759
"43830",267,153,5,878974783
"43831",543,163,4,874864870
"43832",655,526,3,887427568
"43833",330,102,4,876546586
"43834",361,610,4,879441462
"43835",588,174,3,890015323
"43836",645,285,4,892051844
"43837",606,125,4,878148493
"43838",624,686,2,891961362
"43839",94,678,4,891722006
"43840",396,245,3,884645720
"43841",182,50,5,885613018
"43842",361,49,3,879441179
"43843",492,771,1,879969512
"43844",318,384,4,884496398
"43845",538,42,1,877108077
"43846",586,590,3,884058249
"43847",450,730,3,882398084
"43848",470,1,3,879178428
"43849",303,143,4,879483680
"43850",690,80,3,881177778
"43851",174,178,5,886513947
"43852",72,1146,5,880036783
"43853",517,127,4,892660033
"43854",500,267,5,883864840
"43855",7,665,4,892132192
"43856",318,617,3,884496984
"43857",327,152,3,887819194
"43858",468,111,4,875280518
"43859",435,162,1,884132755
"43860",1,66,4,878543030
"43861",345,255,4,884994156
"43862",239,461,5,889179623
"43863",13,39,3,882397581
"43864",311,66,4,884365325
"43865",658,96,4,875147873
"43866",552,1013,4,879222520
"43867",682,596,1,888522699
"43868",622,854,3,882592103
"43869",654,677,4,888687055
"43870",262,153,3,879793346
"43871",664,662,4,876525998
"43872",481,282,5,885828389
"43873",545,548,4,879901920
"43874",593,183,4,875670915
"43875",606,161,4,880926994
"43876",426,135,3,879444604
"43877",269,255,1,891446703
"43878",536,707,3,882361179
"43879",680,20,4,877075273
"43880",76,93,4,882606572
"43881",561,52,4,885809583
"43882",207,474,2,875503932
"43883",295,380,5,879518528
"43884",346,540,3,874951104
"43885",234,764,3,892336322
"43886",276,768,1,874977334
"43887",21,259,2,874951005
"43888",677,148,4,889399265
"43889",427,258,4,879700792
"43890",606,992,5,887059716
"43891",401,510,2,891033092
"43892",138,508,4,879024232
"43893",234,649,3,892078837
"43894",478,1047,4,889388357
"43895",388,9,3,886437226
"43896",232,100,5,880062447
"43897",483,180,2,878954086
"43898",683,267,4,893286261
"43899",90,495,4,891385787
"43900",634,507,4,880067125
"43901",542,356,5,886532534
"43902",198,430,3,884208137
"43903",496,355,2,876070764
"43904",408,312,4,889679761
"43905",417,1415,2,880952534
"43906",379,433,3,880961672
"43907",554,173,3,876369527
"43908",622,50,5,882592815
"43909",291,117,5,874834481
"43910",642,461,4,886455357
"43911",295,464,4,879518630
"43912",486,934,4,879874516
"43913",222,1187,3,881060281
"43914",345,484,4,884992141
"43915",434,7,1,886724505
"43916",642,526,4,886207132
"43917",176,285,2,886046979
"43918",151,93,5,879525002
"43919",223,1015,5,891549657
"43920",705,1042,5,883427857
"43921",682,356,3,888516979
"43922",85,709,2,879828912
"43923",85,82,3,879454633
"43924",655,697,4,887473727
"43925",543,517,3,874864736
"43926",524,415,4,884636152
"43927",363,204,2,891495402
"43928",537,280,1,886030281
"43929",693,132,4,875484562
"43930",230,121,4,880484998
"43931",256,537,5,882150122
"43932",653,473,4,880150019
"43933",551,942,5,892783451
"43934",592,12,5,882955825
"43935",26,116,2,891352941
"43936",398,601,4,875660302
"43937",680,1011,3,877075214
"43938",110,1089,2,886989191
"43939",597,264,4,875339156
"43940",705,577,3,883428276
"43941",524,704,3,884634818
"43942",84,627,3,883450434
"43943",378,94,3,880332752
"43944",567,209,4,882426812
"43945",129,902,2,883245311
"43946",502,686,4,883702867
"43947",514,292,3,880209950
"43948",524,949,4,884323351
"43949",115,176,5,881171203
"43950",416,1261,5,893213019
"43951",244,432,5,880603683
"43952",299,91,4,889501654
"43953",690,275,3,881178293
"43954",655,1378,3,888685879
"43955",149,345,4,883512658
"43956",268,191,4,875310784
"43957",387,428,3,886484065
"43958",541,174,4,883871524
"43959",59,180,4,888204597
"43960",650,238,4,891382032
"43961",276,474,5,874786756
"43962",437,274,5,881001888
"43963",655,208,3,888813272
"43964",527,7,5,879456162
"43965",532,251,4,888636374
"43966",650,448,3,891370031
"43967",111,314,5,891679692
"43968",197,183,5,891409839
"43969",513,127,4,885062286
"43970",91,600,4,891439171
"43971",605,474,3,879424369
"43972",521,22,4,884477677
"43973",500,98,4,883873811
"43974",334,628,4,891548460
"43975",145,1050,2,888398087
"43976",528,297,4,888520849
"43977",535,61,3,879619107
"43978",279,1036,1,888806543
"43979",405,665,1,885549635
"43980",499,157,3,885599447
"43981",543,703,3,875662979
"43982",562,415,5,879195613
"43983",659,179,1,891384077
"43984",611,895,3,891636152
"43985",72,5,4,880037418
"43986",478,65,4,889395879
"43987",660,197,3,891199965
"43988",141,1013,3,884585572
"43989",442,1217,2,883388960
"43990",655,1133,3,887611594
"43991",323,50,5,878739137
"43992",203,322,3,880433558
"43993",640,749,5,886353742
"43994",487,239,5,883531507
"43995",9,242,4,886958715
"43996",624,341,3,891961267
"43997",236,327,5,890117711
"43998",670,650,4,877975070
"43999",701,284,5,891447139
"44000",223,1050,3,891549945
"44001",429,417,3,882386096
"44002",624,332,4,879791884
"44003",299,501,4,878192756
"44004",257,285,5,879029516
"44005",299,401,3,889502865
"44006",218,647,4,877488233
"44007",693,131,3,875484953
"44008",565,637,4,891037837
"44009",406,404,3,879540296
"44010",671,233,4,883547351
"44011",620,35,3,889988340
"44012",538,565,3,877107765
"44013",443,12,5,883505379
"44014",592,304,4,885280098
"44015",92,362,3,886443455
"44016",671,580,2,884035173
"44017",584,312,5,885773921
"44018",653,196,2,880151539
"44019",642,1075,2,885606648
"44020",693,479,4,875484454
"44021",492,284,4,879969345
"44022",435,195,5,884131118
"44023",160,482,5,876859413
"44024",493,60,2,884131263
"44025",694,431,4,875727513
"44026",91,327,4,891438245
"44027",699,747,2,879382698
"44028",507,689,4,889964074
"44029",639,197,3,891239492
"44030",337,878,3,875429233
"44031",623,434,5,891035112
"44032",214,581,3,891544236
"44033",653,230,3,890181186
"44034",699,100,4,878882667
"44035",694,191,5,875727749
"44036",240,268,5,885775536
"44037",144,513,5,888105197
"44038",698,511,4,886367644
"44039",279,479,3,875309189
"44040",632,184,5,879458277
"44041",458,143,4,886396005
"44042",456,143,3,881373983
"44043",336,204,5,877757601
"44044",495,1468,5,888636810
"44045",532,1187,4,874790998
"44046",495,229,3,888634918
"44047",298,211,5,884125093
"44048",560,653,5,879975613
"44049",658,457,3,875145926
"44050",518,147,4,876823324
"44051",545,418,3,884134177
"44052",655,908,3,890611503
"44053",619,349,3,885953641
"44054",279,341,4,881375917
"44055",521,430,4,884478601
"44056",416,753,5,893214128
"44057",301,12,4,882076239
"44058",59,788,4,888205087
"44059",62,568,1,879376158
"44060",632,281,4,879458806
"44061",102,68,2,888801673
"44062",621,397,2,874964605
"44063",653,447,4,878867249
"44064",692,284,3,876953204
"44065",349,100,4,879466479
"44066",606,174,5,880924663
"44067",519,259,1,883248278
"44068",371,183,5,880435519
"44069",545,182,3,883115423
"44070",388,306,4,886439506
"44071",486,124,5,879874545
"44072",655,1007,3,887426300
"44073",343,98,5,876404836
"44074",457,1038,5,882397934
"44075",1,77,4,876893205
"44076",111,353,4,891679692
"44077",704,205,5,891397819
"44078",417,258,4,879645999
"44079",524,583,1,884635205
"44080",606,153,3,880926700
"44081",200,62,5,884130146
"44082",659,653,4,891384526
"44083",595,1060,3,886921945
"44084",507,749,5,889964274
"44085",671,23,4,883547351
"44086",405,193,4,885544698
"44087",669,325,1,891182678
"44088",487,684,3,883444252
"44089",546,164,4,885141360
"44090",149,873,3,883512752
"44091",618,575,4,891309608
"44092",608,133,4,880405165
"44093",125,686,3,892836268
"44094",472,28,5,892791063
"44095",679,287,4,884312660
"44096",582,3,3,882961723
"44097",555,409,4,879962769
"44098",417,356,5,879647118
"44099",301,250,4,882074236
"44100",347,202,4,881654211
"44101",553,514,5,879948386
"44102",393,68,4,889729537
"44103",72,465,4,880037461
"44104",650,55,4,891369889
"44105",301,392,3,882078735
"44106",270,581,3,876955087
"44107",279,1184,1,888805868
"44108",436,92,3,887770115
"44109",184,714,4,889909590
"44110",373,434,4,877098979
"44111",404,689,5,876889178
"44112",338,215,3,879438092
"44113",347,203,5,881654232
"44114",647,327,3,876531582
"44115",621,560,4,874964945
"44116",650,691,3,891384226
"44117",465,32,3,883531026
"44118",322,258,4,887313698
"44119",457,117,4,882393457
"44120",59,185,5,888205228
"44121",457,203,4,882397133
"44122",435,15,3,884132146
"44123",707,14,3,880060118
"44124",609,258,3,886894677
"44125",692,691,3,876953130
"44126",499,274,3,885599447
"44127",429,210,4,882387731
"44128",160,588,3,876857977
"44129",461,158,2,885355930
"44130",234,1099,2,892335500
"44131",623,658,5,891035112
"44132",409,1092,2,881106087
"44133",643,111,4,891446301
"44134",589,285,3,883352372
"44135",345,619,2,884991614
"44136",195,385,2,874825826
"44137",463,1162,4,877385982
"44138",514,181,4,875463494
"44139",498,212,3,881958238
"44140",417,945,4,880950324
"44141",389,282,5,879916099
"44142",12,415,3,879959025
"44143",476,1035,2,883364780
"44144",653,1022,3,878855109
"44145",487,549,3,883530841
"44146",250,457,5,878092104
"44147",210,442,4,887737487
"44148",666,1265,5,880139493
"44149",648,5,4,884883476
"44150",543,111,4,874861699
"44151",537,88,2,886032204
"44152",268,830,3,875744357
"44153",44,495,4,878348885
"44154",435,31,5,884131157
